,Location,Price,Area
161,"Địa chỉ: 70 Trần Đức Thảo, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.2 triệu/tháng,30m2
162,"Địa chỉ: 4/9 Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",3.5 triệu/tháng,30m2
163,"Địa chỉ: 1 Đường Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.8 triệu/tháng,350m2
164,"Địa chỉ: 112 Hồ Nguyên Trừng, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.3 triệu/tháng,15m2
165,"Địa chỉ: 03 Mạc Thị Bưởi, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,15m2
166,"Địa chỉ: H11/22k654 Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1.8 triệu/tháng,18m2
167,"Địa chỉ: 104 Tố Hữu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.6 triệu/tháng,15m2
168,"Địa chỉ: 541/17 Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.7 triệu/tháng,16m2
169,"Địa chỉ: 15 Đường Nguyễn Sơn Trà, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,20m2
170,"Địa chỉ: Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1.8 triệu/tháng,36m2
171,"Địa chỉ: 1172 Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu/tháng,25m2
172,"Địa chỉ: K58 Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.2 triệu/tháng,15m2
173,"Địa chỉ: K120 Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,50m2
174,"Địa chỉ: Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.6 triệu/tháng,15m2
175,"Địa chỉ: Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.5 triệu/tháng,20m2
176,"Địa chỉ: Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",1.5 triệu/tháng,15m2
177,"Địa chỉ: K46 Đường Nguyễn Đăng, Phường An Khê, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,20m2
178,"Địa chỉ: 48 Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",2.5 triệu/tháng,35m2
179,"Địa chỉ: tổ 19 Bình Kỳ, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",1.2 triệu/tháng,24m2
180,"Địa chỉ: Đường Võ Chí Công, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",1.45 triệu/tháng,25m2
181,"Địa chỉ: Kiệt 260 Điện Biên Phủ, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",1.5 triệu/tháng,20m2
182,"Địa chỉ: 224 Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.5 triệu/tháng,20m2
183,"Địa chỉ: 7 Bàu Gia Thượng 1, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu/tháng,25m2
184,"Địa chỉ: 50 Đường Trần Quý Khoách, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.9 triệu/tháng,20m2
185,"Địa chỉ: 18 Đường số 2/9, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.3 triệu/tháng,20m2
186,"Địa chỉ: 18 Bình Hòa 10, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,16m2
187,"Địa chỉ: Nguyễn Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1 triệu/tháng,15m2
188,"Địa chỉ: 398 Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.8 triệu/tháng,15m2
189,"Địa chỉ: 65 Bàu Gia Thượng 3, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu/tháng,25m2
190,"Địa chỉ: 65/5 Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.2 triệu/tháng,20m2
191,"Địa chỉ: 1 Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,25m2
192,"Địa chỉ: Đường Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.5 triệu/tháng,20m2
193,"Địa chỉ: 28 Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1 triệu/tháng,13m2
194,"Địa chỉ: Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",3 triệu/tháng,30m2
195,"Địa chỉ: 596/25 Lê Văn Hiến, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,16m2
196,"Địa chỉ: 398 Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,20m2
197,"Địa chỉ: 27 Phố Nguyễn Khắc Nhu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1 triệu/tháng,25m2
198,"Địa chỉ: Lê Văn Hiến, Quận Ngũ Hành Sơn, Đà Nẵng",2.5 triệu/tháng,30m2
199,"Địa chỉ: K249/H83/19 Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",3 triệu/tháng,30m2
200,"Địa chỉ: 172/55/16 Đường Nam Trân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.8 triệu/tháng,35m2
201,"Địa chỉ: K306/3 Đường Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",1.2 triệu/tháng,25m2
202,"Địa chỉ: 18 Bình Hòa 10, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,18m2
203,"Địa chỉ: 172/55 Nam Trân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.8 triệu/tháng,35m2
204,"Địa chỉ: 172/55/18 Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.9 triệu/tháng,35m2
205,"Địa chỉ: 759/21 Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,40m2
206,"Địa chỉ: Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",1.5 triệu/tháng,20m2
207,"Địa chỉ: K160 Đường Tống Duy Tân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.2 triệu/tháng,15m2
208,"Địa chỉ: Đường Hồ Xuân Hương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",4.5 triệu/tháng,45m2
209,"Địa chỉ: 11a Hồ Xuân Hương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",4.5 triệu/tháng,45m2
210,"Địa chỉ: Quận Thanh Khê, Đà Nẵng",Thỏa thuận,0m2
211,"Địa chỉ: 18 Đường Chơn Tâm, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.7 triệu/tháng,15m2
212,"Địa chỉ: 06 Nguyễn Nhàn, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.2 triệu/tháng,20m2
213,"Địa chỉ: 20 Huỳnh Ngọc Huệ, Phường An Khê, Quận Thanh Khê, Đà Nẵng",3.5 triệu/tháng,25m2
214,"Địa chỉ: H10/36 K53 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,40m2
215,"Địa chỉ: 28 Đường Bàu Trảng 4, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",1.6 triệu/tháng,20m2
216,"Địa chỉ: 410 Đường Văn Tiến Dũng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,20m2
217,"Địa chỉ: K408 Đường Tôn Đản, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",2.4 triệu/tháng,24m2
218,"Địa chỉ: Lương Văn Can, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",3.1 triệu/tháng,30m2
219,"Địa chỉ: Lương Văn Can, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.7 triệu/tháng,25m2
220,"Địa chỉ: Cồn Dầu 1, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,120m2
221,"Địa chỉ: 161 Đường Lý Triện, Phường An Khê, Quận Thanh Khê, Đà Nẵng",2.5 triệu/tháng,22m2
222,"Địa chỉ: K08/25 Hàn Mặc Tử, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",1.5 triệu/tháng,12m2
223,"Địa chỉ: 250/37 Nguyễn Công Trứ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1.8 triệu/tháng,20m2
224,"Địa chỉ: Khu trung nam Goden Hill Đường số 10, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng",3.5 triệu/tháng,125m2
225,"Địa chỉ: Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,20m2
226,"Địa chỉ: 46/18 Đường Nguyễn Thành Hãn, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,18m2
227,"Địa chỉ: 132 Trần Quý Khoách, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2.2 triệu/tháng,20m2
228,"Địa chỉ: 84 Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",4.5 triệu/tháng,30m2
229,"Địa chỉ: K408/38 Đường Tôn Đản, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",2.4 triệu/tháng,24m2
230,"Địa chỉ: Đường Đỗ Đức Dục, Phường An Khê, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,25m2
231,"Địa chỉ: K88/49 Đường Nguyễn Đức Trung, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",2.5 triệu/tháng,20m2
232,"Địa chỉ: Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",1.5 triệu/tháng,25m2
233,"Địa chỉ: 187 Đường Nguyễn Hữu Thọ, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,32m2
234,"Địa chỉ: Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu/tháng,20m2
235,"Địa chỉ: Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",990.000 đồng/tháng,30m2
236,"Địa chỉ: Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",3 triệu/tháng,35m2
237,"Địa chỉ: k58/6 Đường Nguyễn Đăng, Phường An Khê, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,20m2
238,"Địa chỉ: 45 Đường Nguyễn Đôn Tiết, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
239,"Địa chỉ: H63/1 K448 Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
240,"Địa chỉ: Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1.3 triệu/tháng,20m2
241,"Địa chỉ: 02-04 Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",3.7 triệu/tháng,45m2
242,"Địa chỉ: Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu/tháng,18m2
243,"Địa chỉ: 02-04 Đường Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",3.7 triệu/tháng,45m2
244,"Địa chỉ: Đường Hoàng Thế Thiện, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,30m2
245,"Địa chỉ: 291/23 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",1.5 triệu/tháng,20m2
246,"Địa chỉ: 231 Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,30m2
247,"Địa chỉ: Đường Hoàng Thế Thiện, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu/tháng,30m2
248,"Địa chỉ: k158/69a Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",1.5 triệu/tháng,15m2
249,"Địa chỉ: 11 Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",2 triệu/tháng,25m2
250,"Địa chỉ: 485 Nguyễn Tất Thành, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,25m2
251,"Địa chỉ: Đối diện 706 Đường Trường Chinh, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu/tháng,20m2
252,"Địa chỉ: k97/46 Đường Cách Mạng Tháng Tám, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",3 triệu/tháng,50m2
253,"Địa chỉ: 237 Đường Thanh Vinh 10, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.1 triệu/tháng,22m2
254,"Địa chỉ: Lê Đình Lý, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",3 triệu/tháng,30m2
255,"Địa chỉ: 97 Cách Mạng Tháng Tám, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.2 triệu/tháng,25m2
256,"Địa chỉ: 45b/24b Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",1 triệu/tháng,16m2
257,"Địa chỉ: Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,25m2
258,"Địa chỉ: 05 Trương Quang Giao, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu/tháng,15m2
259,"Địa chỉ: Đường Nguyễn Như Đãi, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",1 triệu/tháng,22m2
260,"Địa chỉ: Mai Xuân Thưởng, Quận Thanh Khê, Đà Nẵng",1.9 triệu/tháng,15m2
261,"Địa chỉ: 100 Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.2 triệu/tháng,20m2
262,"Địa chỉ: 168 Đường Hoàng Diệu, Phường Nam Dương, Quận Hải Châu, Đà Nẵng",1.7 triệu/tháng,20m2
263,"Địa chỉ: 388/2 Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",3 triệu/tháng,30m2
264,"Địa chỉ: Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,20m2
265,"Địa chỉ: K81/52 Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.6 triệu/tháng,20m2
266,"Địa chỉ: 248/6 Đường Cách Mạng Tháng Tám, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.8 triệu/tháng,23m2
267,"Địa chỉ: Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.8 triệu/tháng,16m2
268,"Địa chỉ: Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,20m2
269,"Địa chỉ: K 126/15 Đường Cách Mạng Tháng Tám, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",3.8 triệu/tháng,70m2
270,"Địa chỉ: Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",1.2 triệu/tháng,13m2
271,"Địa chỉ: H85/42/K448 Đường Trưng Nữ Vương, Quận Hải Châu, Đà Nẵng",1.2 triệu/tháng,18m2
272,"Địa chỉ: Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",1 triệu/tháng,25m2
273,"Địa chỉ: Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,30m2
274,"Địa chỉ: 20 Đường Tiên Sơn 18, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
275,"Địa chỉ: Hải Triều, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu/tháng,30m2
276,"Địa chỉ: 183/23 Trần Xuân Lê Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,18.5m2
277,"Địa chỉ: K10H11/5 Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",1.4 triệu/tháng,16m2
278,"Địa chỉ: K37/2 Đường Hà Huy Tập, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",1.2 triệu/tháng,9m2
279,"Địa chỉ: 50 Đường Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",2.5 triệu/tháng,20m2
280,"Địa chỉ: 82 Đường Thanh Tịnh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2.4 triệu/tháng,15m2
281,"Địa chỉ: 65/5 Đinh Tiên Hoàng, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,30m2
282,"Địa chỉ: Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
283,"Địa chỉ: 45/118 Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",2.2 triệu/tháng,25m2
284,"Địa chỉ: Bình An 1, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Thỏa thuận,18m2
285,"Địa chỉ: K171 Nguyễn Duy Trinh, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1 triệu/tháng,20m2
286,"Địa chỉ: 119 Phạm Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu/tháng,30m2
287,"Địa chỉ: 814b/23 Trần Cao Vân, Quận Thanh Khê, Đà Nẵng",2.2 triệu/tháng,25m2
288,"Địa chỉ: Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,25m2
289,"Địa chỉ: 35 Đường Tạ Hiện, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",3.5 triệu/tháng,25m2
290,"Địa chỉ: 107 Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",3 triệu/tháng,20m2
291,"Địa chỉ: Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
292,"Địa chỉ: Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
293,"Địa chỉ: Trần Huy Liệu, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu/tháng,25m2
294,"Địa chỉ: Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,20m2
295,"Địa chỉ: Hoàng Hoàng Văn Thái, Quận Liên Chiểu, Đà Nẵng",1 triệu/tháng,16m2
296,"Địa chỉ: Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,22m2
297,"Địa chỉ: Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
298,"Địa chỉ: 398 Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2.5 triệu/tháng,20m2
299,"Địa chỉ: Trần Huy Liệu, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu/tháng,25m2
300,"Địa chỉ: Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",1.5 triệu/tháng,25m2
301,"Địa chỉ: Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
302,"Địa chỉ: Nguyễn Đức Thuận, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",3.5 triệu/tháng,45m2
303,"Địa chỉ: Đường Ông Ích Khiêm, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
304,"Địa chỉ: Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
305,"Địa chỉ: Đường Trần Huy Liệu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu/tháng,25m2
306,"Địa chỉ: Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.5 triệu/tháng,25m2
307,"Địa chỉ: 01 Dương Bá Cung, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2.2 triệu/tháng,30m2
308,"Địa chỉ: 06 Nam Thành, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu/tháng,32m2
309,"Địa chỉ: K06/39 Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",700.000 đồng/tháng,10m2
310,"Địa chỉ: Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",1.5 triệu/tháng,15m2
311,"Địa chỉ: 72 an hải đông 1 An Cư 3, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1 triệu/tháng,12m2
312,"Địa chỉ: Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",2.5 triệu/tháng,30m2
313,"Địa chỉ: Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1 triệu/tháng,25m2
314,"Địa chỉ: Kiệt 249 Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,18m2
315,"Địa chỉ: 05 Đường Trần Huy Liệu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.3 triệu/tháng,20m2
316,"Địa chỉ: 06 Đường Nam Sơn 3, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1 triệu/tháng,12m2
317,"Địa chỉ: tổ 19 Đường Bình Kỳ, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",1.4 triệu/tháng,30m2
318,"Địa chỉ: 9 Đường Mỹ An 6, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,15m2
319,"Địa chỉ: 15 Phố Mạc Thiên Tích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",3 triệu/tháng,30m2
